price,propertyType,operation,size,rooms,bathrooms,municipality,district,neighborhood,latitude,longitude,status,newDevelopment,parkingSpace,priceByArea,floor,hasLift
144900,premise,sale,170.0,,1.0,Málaga,Campanillas,Campanillas,36.7061613,-4.5091752,good,False,,852.0,1,
165000,premise,sale,214.0,,1.0,Málaga,Bailén - Miraflores,Victoria Eugenia,36.7292658,-4.4423454,renew,False,,771.0,,
245000,premise,sale,95.0,,0.0,Estepona,Benamara - Atalaya,Atalaya-Isdabe,36.4689679,-5.0136673,good,False,,2579.0,bj,
190000,premise,sale,115.0,,0.0,Estepona,Estepona Pueblo,Centro,36.429098,-5.1492194,good,False,,1652.0,bj,
800000,premise,sale,207.0,,1.0,Málaga,Centro,Centro Histórico,36.7221386,-4.4252614999999995,good,False,,3865.0,en,
299000,premise,sale,91.0,,0.0,Málaga,Centro,La Goleta - San Felipe Neri,36.7237154,-4.424697,good,False,,3286.0,bj,
795000,premise,sale,150.0,,2.0,Marbella,Nueva Andalucía,Puerto Banús,36.4864101,-4.9537914999999995,good,False,,5300.0,bj,
650000,premise,sale,239.0,,2.0,Málaga,Este,Cerrado de Calderón - Hacienda Paredes,36.7336037,-4.3827107,good,False,,2720.0,,
950000,premise,sale,290.0,,0.0,Málaga,Este,Pedregalejo - Morlaco,36.7219997,-4.3774023,good,False,,3276.0,,
299000,premise,sale,95.0,,1.0,Estepona,Estepona Pueblo,Huerta Nueva,36.4219373,-5.1574926,good,False,,3147.0,bj,
295000,premise,sale,80.0,,1.0,Estepona,Benamara - Atalaya,Paraiso-Barronal,36.4624236,-5.0379676,good,False,,3688.0,bj,
169000,premise,sale,62.0,,0.0,Málaga,Centro,Gibralfaro,36.7266464,-4.4131667,renew,False,,2726.0,bj,
365795,premise,sale,104.0,,1.0,Estepona,Punta Plata,Punta Plata,36.4311263,-5.1252634,good,False,,3517.0,bj,
900000,premise,sale,167.0,,1.0,Málaga,Carretera de Cádiz,Pacífico,36.6979768,-4.4351109,good,False,,5389.0,bj,
955000,premise,sale,164.0,,2.0,Marbella,Nueva Andalucía,Puerto Banús,36.4882809,-4.9524948,good,False,,5823.0,1,
1100000,premise,sale,406.0,,0.0,Marbella,San Pedro de Alcántara,Guadalmina Alta,36.4732709,-5.0061477,renew,False,,2709.0,,
175000,premise,sale,100.0,,1.0,Alhaurín de la Torre,Centro,,36.6605725,-4.5605668999999995,good,False,,1750.0,bj,
795000,premise,sale,258.0,,0.0,Marbella,Marbella Pueblo,Ricardo Soriano,36.5108353,-4.8936401,good,False,,3081.0,,
350000,premise,sale,553.0,,0.0,Colmenar,,,36.9020401,-4.3727209,good,False,,633.0,bj,
491000,premise,sale,330.0,,2.0,Alhaurín el Grande,Centro,,36.6446664,-4.688427,good,False,,1488.0,bj,
616800,premise,sale,209.0,,3.0,Málaga,Centro,Ensanche Centro - Soho,36.7070873,-4.4324718,good,False,,2951.0,bj,
243400,premise,sale,180.0,,2.0,Vélez-Malaga,Zona Hispanidad-Vivar Téllez,,36.7708185,-4.1038143,good,False,,1352.0,bj,
1200000,premise,sale,83.0,,2.0,Marbella,Nueva Andalucía,Puerto Banús,36.488235,-4.956037,renew,False,,14458.0,bj,
590000,premise,sale,441.0,,0.0,Ronda,Centro,,36.746209,-5.1612251,good,False,,1338.0,bj,
54900,premise,sale,194.0,,0.0,Villanueva de Algaidas,,,37.1827753,-4.4513561,renew,False,,283.0,bj,
709000,premise,sale,1160.0,,0.0,Vélez-Malaga,Camino Viejo de Málaga,,36.7807863,-4.1079876,renew,False,,611.0,1,
49500,premise,sale,309.0,,0.0,Ronda,San Francisco,,36.7320656,-5.165702,good,False,,160.0,,
403100,premise,sale,419.0,,0.0,Málaga,Carretera de Cádiz,Nuevo San Andrés - Dos Hermanas,36.7017411,-4.4529984,good,False,,962.0,bj,
85000,premise,sale,57.0,,0.0,Alhaurín de la Torre,Centro,,36.6615271,-4.5676645,good,False,,1491.0,bj,
195000,premise,sale,93.0,,1.0,Málaga,Bailén - Miraflores,La Florida - Parque norte,36.7230229,-4.444065,good,False,,2097.0,,
165000,premise,sale,52.0,,2.0,Málaga,Carretera de Cádiz,La Luz,36.6938334,-4.4580859,good,False,,3173.0,,
380000,premise,sale,221.0,,0.0,Nerja,Centro,,36.7427381,-3.8796697,good,False,,1719.0,bj,
135000,premise,sale,136.0,,1.0,Ronda,San Cristóbal,,36.7489313,-5.1571324,good,False,,993.0,bj,
54300,premise,sale,179.0,,0.0,Antequera,Zona de la Vega,,37.024841,-4.5731099,renew,False,,303.0,bj,
435000,premise,sale,140.0,,0.0,Fuengirola,Playa de los Boliches,,36.5548651,-4.6151565,good,False,,3107.0,,
93400,premise,sale,116.0,,0.0,Antequera,Zona Fuentemora,,37.0257604,-4.5716013,renew,False,,805.0,bj,
57200,premise,sale,71.0,,0.0,Antequera,Zona Fuentemora,,37.0250039,-4.5719286,renew,False,,806.0,bj,
54500,premise,sale,180.0,,0.0,Antequera,Zona de la Vega,,37.0267628,-4.5727697,renew,False,,303.0,bj,
59200,premise,sale,197.0,,0.0,Antequera,Zona de la Vega,,37.0251866,-4.5704902,renew,False,,301.0,bj,
509000,premise,sale,134.0,,1.0,Marbella,Marbella Pueblo,Playa Bajadilla-Puertos,36.5100765,-4.8816191,good,False,,3799.0,bj,
92424,premise,sale,101.0,,0.0,Alhaurín el Grande,Centro,,36.6438517,-4.6832963,good,False,,915.0,bj,
109000,premise,sale,126.0,,0.0,Archidona,,,37.0962583,-4.3882764,good,False,,865.0,bj,
95043,premise,sale,103.0,,0.0,Alhaurín el Grande,Centro,,36.6448572,-4.6821015,good,False,,923.0,bj,
75100,premise,sale,93.0,,0.0,Antequera,Zona Fuentemora,,37.0236412,-4.5738877,renew,False,,808.0,bj,
54000,premise,sale,178.0,,0.0,Antequera,Zona de la Vega,,37.026125,-4.5702337,renew,False,,303.0,bj,
93400,premise,sale,116.0,,0.0,Antequera,Zona Fuentemora,,37.0257604,-4.5716013,renew,False,,805.0,bj,
156000,premise,sale,880.0,,0.0,Antequera,Zona de la Vega,,37.0254301,-4.573354,renew,False,,177.0,st,
149000,premise,sale,597.0,,0.0,Antequera,Centro,,37.0178624,-4.5600946,good,False,,250.0,bj,
538800,premise,sale,129.0,,0.0,Rincón de la Victoria,Playa del Rincón,,36.7163266,-4.282773,renew,False,,4177.0,bj,
435000,premise,sale,140.0,,0.0,Fuengirola,Playa de los Boliches,,36.5548651,-4.6151565,good,False,,3107.0,,
62500,premise,sale,78.0,,0.0,Antequera,Zona Fuentemora,,37.0251511,-4.5724894,renew,False,,801.0,bj,
95043,premise,sale,103.0,,0.0,Alhaurín el Grande,Centro,,36.6448572,-4.6821015,good,False,,923.0,bj,
43800,premise,sale,137.0,,0.0,Antequera,Zona de la Vega,,37.0258311,-4.5702369,renew,False,,320.0,bj,
100000,premise,sale,50.0,,2.0,Málaga,Bailén - Miraflores,Victoria Eugenia,36.729985,-4.4444365,renew,False,,2000.0,,
350000,premise,sale,310.0,,3.0,Fuengirola,Zona Puerto Deportivo,,36.5364607,-4.6229393,good,False,,1129.0,bj,
320000,premise,sale,310.0,,0.0,Alhaurín de la Torre,Jardines de Alhaurín-Huerta Alta-Fuensanguínea,,36.6573978,-4.5651931999999995,renew,False,,1032.0,bj,
360000,premise,sale,510.0,,3.0,Málaga,Cruz de Humilladero,Polígonos - Recinto Ferial,36.7084487,-4.4878661,good,False,,706.0,bj,
116000,premise,sale,73.0,,1.0,Málaga,Carretera de Cádiz,Nuevo San Andrés - Dos Hermanas,36.6995713,-4.4520631999999996,good,False,,1589.0,bj,
250000,premise,sale,87.0,,1.0,Málaga,Cruz de Humilladero,Cruz del Humilladero - Los Tilos,36.709642099999996,-4.4397836,good,False,,2874.0,bj,
950000,premise,sale,400.0,,2.0,Málaga,Este,Pedregalejo - Morlaco,36.721827,-4.3771468,good,False,,2375.0,,
16500,premise,sale,15.0,,0.0,Torremolinos,La Carihuela - Los Nidos,,36.6107361,-4.5037199,good,False,,1100.0,,
160000,premise,sale,78.0,,1.0,Málaga,Cruz de Humilladero,Cruz del Humilladero - Los Tilos,36.7135128,-4.4374706,renew,False,,2051.0,bj,
588970,premise,sale,846.0,,0.0,Torremolinos,El Bajondillo,,36.6219451,-4.500589,good,False,,696.0,,
379000,premise,sale,105.0,,1.0,Málaga,Centro,Perchel sur - El Bulto,36.7129092,-4.4308949,good,False,,3610.0,bj,
570300,premise,sale,257.0,,2.0,Torremolinos,La Carihuela - Los Nidos,,36.6114426,-4.5027956,good,False,,2219.0,bj,
293100,premise,sale,229.0,,0.0,Alhaurín de la Torre,El Romeral-Peñón de Zapata,,36.6844305,-4.5354998,renew,False,,1280.0,bj,
54900,premise,sale,201.0,,0.0,Villanueva de Algaidas,,,37.1827112,-4.4521125,good,False,,273.0,bj,
532600,premise,sale,1835.0,,2.0,Antequera,Zona de la Vega,,37.0227214,-4.5398403,renew,False,,290.0,bj,
179000,premise,sale,101.0,,2.0,Benalmádena,Solymar - Puerto Marina,,36.5979856,-4.5152879,renew,False,,1772.0,bj,
260000,premise,sale,136.0,,0.0,Málaga,Carretera de Cádiz,El Torcal,36.7029489,-4.4426146,good,False,,1912.0,bj,
159000,premise,sale,83.0,,1.0,Fuengirola,Los Boliches,,36.5533626,-4.618422,good,False,,1916.0,bj,
482400,premise,sale,113.0,,0.0,Málaga,Teatinos,El Tejar - Hacienda Bizcochero,36.7147172,-4.4649478,renew,False,,4269.0,,
1479100,premise,sale,535.0,,0.0,Málaga,Centro,Perchel sur - El Bulto,36.7140006,-4.4300125,good,False,,2765.0,,
1400000,premise,sale,619.0,,1.0,Estepona,Estepona Pueblo,Centro,36.4278261,-5.1398267,newdevelopment,True,,2262.0,bj,
471400,premise,sale,91.0,,2.0,Málaga,Carretera de Cádiz,Huelin,36.7060096,-4.4377969,renew,False,,5180.0,,
489300,premise,sale,359.0,,0.0,Málaga,Centro,El Molinillo - Capuchinos,36.7310947,-4.4185393,good,False,,1363.0,,
341600,premise,sale,300.0,,2.0,Estepona,Benamara - Atalaya,Atalaya-Isdabe,36.463682,-5.011434,good,False,,1139.0,,
883800,premise,sale,468.0,,0.0,Marbella,San Pedro de Alcántara,San Pedro Pueblo,36.4887282,-4.9891964,good,False,,1888.0,bj,
635000,premise,sale,351.0,,2.0,Torre del Mar,Poniente-Faro,,36.740808799999996,-4.0981582,good,False,,1809.0,bj,
109000,premise,sale,126.0,,1.0,Archidona,,,37.0947707,-4.3864744,good,False,,865.0,bj,
92424,premise,sale,101.0,,0.0,Alhaurín el Grande,Centro,,36.6455342,-4.6840054,good,False,,915.0,bj,
39000,premise,sale,165.0,,1.0,Teba,,,36.980196,-4.9237392,renew,False,,236.0,bj,
149000,premise,sale,597.0,,0.0,Antequera,Centro,,37.0168662,-4.5615743,good,False,,250.0,1,
588970,premise,sale,846.0,,0.0,Torremolinos,Centro,Manantiales - Estación de Autobuses,36.6224331,-4.5003538,good,False,,696.0,1,
49500,premise,sale,309.0,,0.0,Ronda,San Francisco,,36.7332127,-5.1640423,renew,False,,160.0,,
95043,premise,sale,103.0,,0.0,Alhaurín el Grande,Centro,,36.6459249,-4.6825255,good,False,,923.0,bj,
145000,premise,sale,140.0,,1.0,Benalmádena,Solymar - Puerto Marina,,36.5968349,-4.5132986,good,False,,1036.0,ss,
130000,premise,sale,43.0,,0.0,Torremolinos,El Pinillo,,36.6085163,-4.5133193,good,False,,3023.0,bj,
235000,premise,sale,250.0,,0.0,Alhaurín de la Torre,El Romeral-Peñón de Zapata,,36.6718286,-4.5803083,good,False,,940.0,,
240000,premise,sale,186.0,,1.0,Málaga,Cruz de Humilladero,Santa Cristina - San Rafael,36.7099811,-4.4544315,good,False,,1290.0,bj,
450000,premise,sale,400.0,,2.0,Mijas,Sitio de Calahonda,Sitio de Calahonda,36.4900638,-4.715573,good,False,,1125.0,1,
82000,premise,sale,292.0,,1.0,Humilladero,,,37.1138425,-4.7038293,renew,False,,281.0,bj,
382500,premise,sale,212.0,,0.0,Alhaurín de la Torre,Centro,,36.6600031,-4.562068,good,False,,1804.0,bj,
399500,premise,sale,171.0,,1.0,Torre del Mar,Poniente-Faro,,36.7379416,-4.1003776,good,False,,2336.0,bj,
212000,premise,sale,464.0,,0.0,Málaga,Bailén - Miraflores,Los Castillejos - La Trinidad,36.7263336,-4.4339165,good,False,,457.0,bj,
212000,premise,sale,388.0,,0.0,Málaga,Bailén - Miraflores,Suárez,36.7266694,-4.4391185,renew,False,,546.0,bj,
167800,premise,sale,51.0,,1.0,Alhaurín de la Torre,Jardines de Alhaurín-Huerta Alta-Fuensanguínea,,36.6576996,-4.5660946,good,False,,3290.0,bj,
170000,premise,sale,69.0,,2.0,Málaga,Centro,Olletas - Sierra Blanquilla,36.7323496,-4.4164004,renew,False,,2464.0,,
195000,premise,sale,90.0,,0.0,Málaga,Cruz de Humilladero,Cruz del Humilladero - Los Tilos,36.7128383,-4.4373967,good,False,,2167.0,,
425000,premise,sale,346.0,,0.0,Torremolinos,Centro,Manantiales - Estación de Autobuses,36.6251238,-4.5008656,renew,False,,1228.0,,
499000,premise,sale,978.0,,4.0,Mollina,,,37.123,-4.66221,good,False,,510.0,bj,
75000,premise,sale,44.0,,0.0,Málaga,Bailén - Miraflores,Suárez,36.7259681,-4.4395809,renew,False,,1705.0,bj,
178000,premise,sale,148.0,,1.0,Torremolinos,El Bajondillo,,36.6227968,-4.4996495,good,False,,1203.0,bj,
1456000,premise,sale,920.0,,4.0,Antequera,Bobadilla - Bobadilla Estación - La Joya,,36.9507685,-4.5454989,good,False,,1583.0,bj,
131000,premise,sale,49.0,,1.0,Benalmádena,Arroyo de la Miel,,36.5991629,-4.534962,good,False,,2673.0,ss,
359000,premise,sale,100.0,,1.0,Estepona,Estepona Pueblo,Sierra de Estepona-Avda de Andalucia,36.4298314,-5.1364289,good,False,,3590.0,bj,
360000,premise,sale,73.0,,1.0,Málaga,Centro,Perchel sur - El Bulto,36.7162006,-4.4270134,good,False,,4932.0,bj,
418600,premise,sale,160.0,,0.0,Nerja,Centro,,36.7483015,-3.8787674,good,False,,2616.0,bj,
1051000,premise,sale,692.0,,0.0,Antequera,Zona de la Vega,,37.0314835,-4.5375893,good,False,,1519.0,bj,
950000,premise,sale,800.0,,2.0,Coin,,,36.6626554,-4.7543266,good,False,,1188.0,,
950000,premise,sale,96.0,,0.0,Marbella,Marbella Pueblo,Ricardo Soriano,36.5113899,-4.8945925,good,False,,9896.0,,
550000,premise,sale,300.0,,2.0,Nerja,Chaparil - Torrecilla - Punta Lara,,36.7409985,-3.8844402000000002,good,False,,1833.0,bj,
1200000,premise,sale,202.0,,0.0,Marbella,Nueva Andalucía,Puerto Banús,36.4893952,-4.9546623,good,False,,5941.0,bj,
235000,premise,sale,100.0,,1.0,Málaga,Carretera de Cádiz,Los Guindos - Parque Mediterráneo - Santa Paula,36.6961917,-4.4426865,good,False,,2350.0,bj,
1500000,premise,sale,1300.0,,0.0,Málaga,Cruz de Humilladero,Santa Cristina - San Rafael,36.7107838,-4.4490339,good,False,,1154.0,bj,
380000,premise,sale,245.0,,1.0,Nerja,Centro,,36.7444218,-3.8794393,good,False,,1551.0,bj,
4620000,premise,sale,4227.0,,5.0,Málaga,Cruz de Humilladero,Santa Cristina - San Rafael,36.7061477,-4.4501016,renew,False,,1093.0,,
319000,premise,sale,170.0,,2.0,Mijas,Las Lagunas,Los Árboles,36.5434339,-4.6388577,good,False,,1876.0,bj,
600000,premise,sale,145.0,,0.0,Marbella,Marbella Pueblo,Ricardo Soriano,36.5118211,-4.8900994,good,False,,4138.0,,
625000,premise,sale,133.0,,1.0,Marbella,Marbella Pueblo,Ricardo Soriano,36.5090546,-4.8898007,good,False,,4699.0,1,
129000,premise,sale,75.0,,1.0,Marbella,Marbella Pueblo,La Patera,36.5183121,-4.8803917,renew,False,,1720.0,bj,
1600000,premise,sale,260.0,,4.0,Málaga,Centro,Perchel sur - El Bulto,36.7127037,-4.4277584,good,False,,,bj,
1050000,premise,sale,200.0,,0.0,Ronda,Casco Histórico,,36.7435298,-5.1644573,good,False,,5250.0,bj,
750000,premise,sale,519.0,,0.0,Benalmádena,Solymar - Puerto Marina,,36.5984265,-4.5108459,good,False,,1445.0,,
775000,premise,sale,125.0,,2.0,Fuengirola,Playa de los Boliches,,36.5536174,-4.6132433,good,False,,6200.0,bj,
1850000,premise,sale,2020.0,,0.0,Málaga,Cruz de Humilladero,Polígonos - Recinto Ferial,36.6866386,-4.4749408,good,False,,916.0,,
1200000,premise,sale,248.0,,0.0,Estepona,Benamara - Atalaya,Paraiso-Barronal,36.4669075,-5.0308658,good,False,,4839.0,,
2200000,premise,sale,4092.0,,5.0,Málaga,Puerto de la Torre,El Cortijuelo,36.7720971,-4.4933094,good,False,,538.0,,
360000,premise,sale,220.0,,1.0,Málaga,Centro,Gibralfaro,36.7267556,-4.41109,good,False,,1636.0,bj,
210000,premise,sale,68.0,,2.0,Málaga,Carretera de Cádiz,Los Guindos - Parque Mediterráneo - Santa Paula,36.6893558,-4.4478833,good,False,,3088.0,,
750000,premise,sale,500.0,,0.0,Benalmádena,Solymar - Puerto Marina,,36.5955648,-4.518686,good,False,,1500.0,bj,
55000,premise,sale,30.0,,1.0,Antequera,Centro,,37.0204657,-4.5643428,good,False,,1833.0,,
670000,premise,sale,878.0,,0.0,Málaga,Bailén - Miraflores,San Alberto - La Alcubilla - Florisol,36.7319173,-4.4525552,good,False,,763.0,,
257500,premise,sale,85.0,,2.0,Torre del Mar,Poniente-Faro,,36.73643,-4.10163,good,False,,3029.0,bj,
284900,premise,sale,292.0,,0.0,Mijas,Las Lagunas,Las Cañadas,36.5488025,-4.6342001,renew,False,,976.0,bj,
110000,premise,sale,137.0,,0.0,Alhaurín el Grande,Centro,,36.6383034,-4.6874139,good,False,,803.0,,
120000,premise,sale,119.0,,2.0,Benalmádena,Solymar - Puerto Marina,,36.5980579,-4.5271089,good,False,,1008.0,,
179000,premise,sale,100.0,,1.0,Benalmádena,Solymar - Puerto Marina,,36.597606999999996,-4.5114594,renew,False,,1790.0,bj,
79000,premise,sale,69.0,,0.0,Málaga,Bailén - Miraflores,Victoria Eugenia,36.7313487,-4.4419018999999995,good,False,,1145.0,ss,
55000,premise,sale,25.0,,1.0,Antequera,Centro,,37.0210159,-4.5598032,good,False,,2200.0,,
187500,premise,sale,250.0,,0.0,Torremolinos,Centro,Manantiales - Estación de Autobuses,36.627291,-4.4994968,renew,False,,750.0,bj,
123900,premise,sale,85.0,,2.0,Vélez-Malaga,Zona Hispanidad-Vivar Téllez,,36.7758416,-4.1026025,good,False,,1458.0,bj,
178000,premise,sale,148.0,,2.0,Torremolinos,El Bajondillo,,36.6218082,-4.4980392,good,False,,1203.0,1,
120000,premise,sale,160.0,,2.0,Vélez-Malaga,Zona Hispanidad-Vivar Téllez,,36.7763373,-4.102468,good,False,,750.0,bj,
123900,premise,sale,85.0,,2.0,Vélez-Malaga,Zona Hispanidad-Vivar Téllez,,36.7758416,-4.1026025,good,False,,1458.0,bj,
110000,premise,sale,65.0,,0.0,Ronda,Zona Juzgados - La Feria,,36.7522382,-5.1494216,renew,False,,1692.0,,
178000,premise,sale,148.0,,2.0,Torremolinos,El Bajondillo,,36.6218082,-4.4980392,good,False,,1203.0,1,
394000,premise,sale,170.0,,1.0,Benalmádena,Arroyo de la Miel,,36.5956107,-4.5317337,good,False,,2318.0,bj,
80000,premise,sale,104.0,,0.0,Málaga,Campanillas,Campanillas,36.7268591,-4.5501935,good,False,,769.0,,
675000,premise,sale,965.0,,2.0,Benalmádena,Arroyo de la Miel,,36.599423,-4.5369225,good,False,,699.0,bj,
170000,premise,sale,60.0,,1.0,Fuengirola,Centro Ciudad,,36.5498223,-4.6200455,good,False,,2833.0,bj,
230000,premise,sale,153.0,,2.0,Benalmádena,Torrequebrada,Zona Centro Comercial Torrequebrada,36.5809265,-4.5540865,good,False,,1503.0,bj,
532600,premise,sale,1835.0,,0.0,Antequera,Zona de la Vega,,37.0227214,-4.5398403,good,False,,290.0,,
155000,premise,sale,83.0,,1.0,Málaga,Carretera de Cádiz,Nuevo San Andrés - Dos Hermanas,36.6998635,-4.4513626,good,False,,1867.0,bj,
375000,premise,sale,118.0,,2.0,Fuengirola,Centro Ciudad,,36.5473244,-4.6208721,good,False,,3178.0,bj,
199000,premise,sale,100.0,,2.0,Málaga,Carretera de Cádiz,Vistafranca,36.6997913,-4.4516776,good,False,,1990.0,bj,
273200,premise,sale,161.0,,0.0,Marbella,San Pedro de Alcántara,San Pedro Pueblo,36.4822551,-4.9921707,good,False,,1697.0,bj,
975000,premise,sale,900.0,,5.0,Yunquera,,,36.7370777,-4.9169644,good,False,,1083.0,,
190000,premise,sale,243.0,,2.0,Torrox,Torrox Pueblo,,36.758572,-3.9499454,good,False,,782.0,bj,
260000,premise,sale,184.0,,1.0,Manilva,Manilva,,36.3792741,-5.2501771999999995,good,False,,1413.0,bj,
210000,premise,sale,52.0,,0.0,Torrox,Centro Internacional,,36.7305962,-3.9612835,good,False,,4038.0,,
4500000,premise,sale,3650.0,,4.0,Fuengirola,Los Boliches,,36.5535321,-4.6199464,good,False,,1233.0,bj,
650000,premise,sale,247.0,,1.0,Estepona,Estepona Pueblo,Puerto de Estepona,36.4230392,-5.1484034,good,False,,2632.0,bj,
250000,premise,sale,160.0,,2.0,Torrox,Torrox Pueblo,,36.7559268,-3.9514696,good,False,,1563.0,bj,
415000,premise,sale,580.0,,0.0,Villanueva de la Concepcion,,,36.9310847,-4.5328365,good,False,,716.0,bj,
90000,premise,sale,27.0,,1.0,Torre del Mar,Poniente-Faro,,36.7384285,-4.1010441,good,False,,3333.0,bj,
310000,premise,sale,225.0,,1.0,Málaga,Cruz de Humilladero,Cruz del Humilladero - Los Tilos,36.7114678,-4.4362736,renew,False,,1378.0,bj,
235000,premise,sale,244.0,,1.0,Alhaurín de la Torre,El Romeral-Peñón de Zapata,,36.6729464,-4.5770927,good,False,,963.0,bj,
375000,premise,sale,337.0,,1.0,Málaga,Carretera de Cádiz,Nuevo San Andrés - Dos Hermanas,36.7036633,-4.4502961,good,False,,1113.0,bj,
185000,premise,sale,104.0,,2.0,Alhaurín de la Torre,Centro,,36.6652391,-4.5635246,good,False,,1779.0,bj,
580000,premise,sale,600.0,,2.0,Málaga,Cruz de Humilladero,Polígonos - Recinto Ferial,36.6959017,-4.4787658,good,False,,967.0,bj,
350000,premise,sale,185.0,,0.0,Málaga,Este,El Palo,36.7217619,-4.3557685,good,False,,1892.0,bj,
370000,premise,sale,154.0,,1.0,Benalmádena,Arroyo de la Miel,,36.5992802,-4.5315777,good,False,,2403.0,,
88000,premise,sale,36.0,,0.0,Benalmádena,Arroyo de la Miel,,36.5980545,-4.5350455,good,False,,,,
165000,premise,sale,172.0,,0.0,Torremolinos,Centro,Manantiales - Estación de Autobuses,36.6223658,-4.499329,renew,False,,959.0,,
195000,premise,sale,67.0,,2.0,Fuengirola,Centro Ciudad,,36.5379015,-4.6316655,good,False,,2910.0,1,
675000,premise,sale,955.0,,2.0,Benalmádena,Arroyo de la Miel,,36.5983703,-4.5362397,good,False,,707.0,bj,
230000,premise,sale,202.0,,0.0,Málaga,Bailén - Miraflores,Suárez,36.7264963,-4.4366219000000005,good,False,,1139.0,bj,
215000,premise,sale,85.0,,1.0,Benalmádena,Arroyo de la Miel,,36.6026701,-4.5326591,good,False,,2529.0,bj,
315000,premise,sale,118.0,,0.0,Benalmádena,Solymar - Puerto Marina,,36.5992848,-4.5169821,good,False,,2669.0,bj,
35000,premise,sale,24.0,,0.0,Torremolinos,El Bajondillo,,36.6232422,-4.4986099,good,False,,1458.0,st,
615000,premise,sale,1157.0,,2.0,Benalmádena,Torrequebrada,Cortijo Torrequebrada,36.5876844,-4.5346739,renew,False,,532.0,ss,
930000,premise,sale,277.0,,2.0,Málaga,Teatinos,El Tejar - Hacienda Bizcochero,36.7187598,-4.4679622,good,False,,3357.0,,
215100,premise,sale,379.0,,0.0,Benalmádena,Parque de la Paloma,,36.5885234,-4.532983,renew,False,,568.0,st,
213000,premise,sale,151.0,,2.0,Torremolinos,Centro,Calvario,36.6238399,-4.5028379,good,False,,1411.0,bj,
108300,premise,sale,90.0,,0.0,Benalmádena,Arroyo de la Miel,,36.6013103,-4.5321981000000005,good,False,,1203.0,bj,
47000,premise,sale,50.0,,0.0,Benalmádena,Solymar - Puerto Marina,,36.5977238,-4.5242079,good,False,,940.0,bj,
59500,premise,sale,39.0,,2.0,Fuengirola,Zona Puerto Deportivo,,36.5375568,-4.623766,good,False,,,bj,
136000,premise,sale,308.0,,0.0,Málaga,Carretera de Cádiz,Pacífico,36.6940856,-4.4422874,renew,False,,442.0,ss,
213400,premise,sale,218.0,,0.0,Málaga,Centro,El Molinillo - Capuchinos,36.7264738,-4.4215626,good,False,,979.0,bj,
300000,premise,sale,109.0,,1.0,Málaga,Carretera de Cádiz,Huelin,36.705626,-4.4355229,good,False,,2752.0,bj,
711000,premise,sale,471.0,,3.0,Marbella,Elviria-Cabopino,Cabopino-Artola,36.4881488,-4.7405017,good,False,,1510.0,en,
370000,premise,sale,350.0,,2.0,Mijas,Las Lagunas,Los Rios - CARE,36.5387173,-4.6432698,good,False,,1057.0,bj,
156000,premise,sale,880.0,,0.0,Antequera,Zona de la Vega,,37.0271798,-4.5711072,good,False,,177.0,,
220000,premise,sale,157.0,,0.0,Vélez-Malaga,Camino Viejo de Málaga,,36.771603999999996,-4.1040565,good,False,,1401.0,bj,
110000,premise,sale,252.0,,1.0,Antequera,Centro,,37.0226105,-4.5585687,renew,False,,437.0,bj,
697500,premise,sale,116.0,,0.0,Málaga,Este,Malagueta - Monte Sancha,36.7210184,-4.40986,good,False,,6013.0,2,
126000,premise,sale,309.0,,1.0,Ronda,San Cristóbal,,36.751967,-5.1568087,renew,False,,408.0,bj,
599999,premise,sale,133.0,,2.0,Marbella,Marbella Pueblo,Playa Bajadilla-Puertos,36.5091047,-4.8907654,good,False,,4511.0,bj,
79900,premise,sale,25.0,,1.0,Málaga,Bailén - Miraflores,Victoria Eugenia,36.7305565,-4.441597,good,False,,3196.0,,
149000,premise,sale,42.0,,1.0,Benalmádena,Arroyo de la Miel,,36.6026266,-4.5325766,good,False,,3548.0,bj,
990000,premise,sale,1950.0,,0.0,Ronda,San Rafael,,36.7500994,-5.1507916,renew,False,,508.0,bj,
156000,premise,sale,880.0,,0.0,Antequera,Zona de la Vega,,37.0271798,-4.5711072,good,False,,177.0,,
119000,premise,sale,2000.0,,1.0,Arriate,,,36.7970085,-5.1386461,good,False,,60.0,,
335000,premise,sale,210.0,,2.0,Benalmádena,Parque de la Paloma,,36.5977225,-4.528976,good,False,,1595.0,bj,
285000,premise,sale,355.0,,0.0,Málaga,Cruz de Humilladero,Polígonos - Recinto Ferial,36.7112235,-4.482935,good,False,,803.0,bj,
138000,premise,sale,49.0,,0.0,Mijas,Sitio de Calahonda,Sitio de Calahonda,36.5110747,-4.7331412,renew,False,,2816.0,bj,
199000,premise,sale,102.0,,1.0,Mijas,Las Lagunas,Centro,36.5397451,-4.6316079,good,False,,1951.0,bj,
930000,premise,sale,170.0,,2.0,Nerja,Centro,,36.7483015,-3.8787674,renew,False,,5471.0,bj,
153400,premise,sale,190.0,,0.0,Antequera,Zona Fuentemora,,37.0238506,-4.5714309,renew,False,,807.0,bj,
149000,premise,sale,216.0,,0.0,Mijas,Riviera del Sol,Riviera del Sol,36.4996119,-4.7123921,renew,False,,690.0,bj,
61800,premise,sale,146.0,,0.0,Antequera,Zona de la Vega,,37.0282697,-4.5358274,renew,False,,423.0,1,
185200,premise,sale,201.0,,2.0,Antequera,Zona de la Vega,,37.0243231,-4.5712263,good,False,,921.0,bj,
