price,propertyType,operation,size,rooms,bathrooms,municipality,district,neighborhood,latitude,longitude,status,newDevelopment,priceByArea,floor,hasLift,hasParkingSpace,isParkingSpaceIncludedInPrice
1700000,0,1,261.0,4.0,3.0,0,2,7,36.7147763,-4.4116075,2,0,6513.0,9.0,1.0,1,1
358536,0,1,104.0,3.0,2.0,0,4,9,36.7071875,-4.4840625,1,1,3447.0,2.0,1.0,1,1
329000,0,1,147.0,4.0,2.0,0,8,38,36.7469827,-4.4273661,0,0,2238.0,4.0,1.0,1,1
1025000,3,1,383.0,4.0,3.0,0,2,32,36.7284052,-4.3958244,0,0,2676.0,0.0,0.0,1,1
595000,0,1,182.0,5.0,3.0,0,4,11,36.7152217,-4.4399045,0,0,3269.0,14.0,1.0,1,1
849000,0,1,115.0,3.0,2.0,0,3,25,36.6947,-4.4409209,0,0,7383.0,5.0,1.0,1,1
1800000,3,1,407.0,8.0,5.0,0,2,32,36.7258116,-4.402286,0,0,4423.0,0.0,0.0,1,1
837800,1,1,120.0,4.0,2.0,0,3,25,36.6897276,-4.4429229,0,0,6982.0,6.0,1.0,1,1
288000,0,1,67.0,3.0,1.0,0,0,33,36.7297116,-4.4239955,0,0,4299.0,2.0,1.0,0,0
495000,3,1,127.0,3.0,3.0,0,4,9,36.7076605,-4.4883659,0,0,3898.0,0.0,0.0,1,1
1800000,3,1,407.0,8.0,5.0,0,2,32,36.7270697,-4.4025553,0,0,4423.0,0.0,0.0,1,1
340000,0,1,60.0,2.0,2.0,0,2,27,36.7293684,-4.3811947,0,0,5667.0,0.0,0.0,0,0
390000,0,1,105.0,3.0,2.0,0,4,11,36.7155511,-4.4376089,0,0,3714.0,5.0,1.0,1,1
990000,0,1,170.0,3.0,2.0,0,7,24,36.7303553,-4.4268255,0,0,5824.0,24.0,1.0,1,1
750000,0,1,113.0,3.0,2.0,0,2,7,36.7246212,-4.4011182,0,0,6637.0,0.0,1.0,1,1
635000,0,1,167.0,4.0,2.0,0,3,25,36.6953858,-4.4413074,0,0,3802.0,5.0,1.0,1,1
725000,4,1,108.0,5.0,2.0,0,0,4,36.7166205,-4.4283628,0,0,6713.0,3.0,1.0,1,1
