propertyCode,price,priceInfo,propertyType,operation,size,rooms,bathrooms,province,municipality,district,country,neighborhood,latitude,longitude,status,newDevelopment,priceByArea,floor,hasLift,hasParkingSpace
90841864,2000,€/mes,duplex,rent,150.0,3.0,2.0,Málaga,Marbella,Nagüeles-Milla de Oro,es,La Carolina-Guadalpín,36.50997,-4.9099199,good,False,13.0,4,1.0,True
108407884,1100,€/mes,flat,rent,90.0,3.0,2.0,Málaga,Rincón de la Victoria,Playa del Rincón,es,Unknown,36.7163729,-4.273577,good,False,12.0,bj,1.0,True
108452326,1200,€/mes,flat,rent,90.0,2.0,2.0,Málaga,Fuengirola,Playa de los Boliches,es,Unknown,36.5513667,-4.6117276,good,False,13.0,2,1.0,True
108530871,1500,€/mes,penthouse,rent,90.0,3.0,2.0,Málaga,Málaga,Centro,es,El Molinillo - Capuchinos,36.7314972,-4.425201,good,False,17.0,7,1.0,True
107940927,2600,€/mes,flat,rent,80.0,1.0,1.0,Málaga,Marbella,Elviria-Cabopino,es,Marbesa,36.4900929,-4.7622262,good,False,33.0,6,1.0,False
108540442,4800,€/mes,penthouse,rent,145.0,3.0,2.0,Málaga,Marbella,San Pedro de Alcántara,es,Linda Vista-Nueva Alcántara-Cortijo Blanco,36.4805451,-4.9875025,good,False,33.0,3,0.0,True
108361546,1200,€/mes,flat,rent,49.0,2.0,1.0,Málaga,Málaga,Centro,es,El Molinillo - Capuchinos,36.7282781,-4.4233683,good,False,24.0,4,1.0,False
105744254,800,€/mes,flat,rent,65.0,2.0,1.0,Málaga,Torre del Mar,Poniente-Faro,es,Unknown,36.7340709,-4.0977206,good,False,12.0,6,1.0,False
95283240,800,€/mes,flat,rent,65.0,2.0,1.0,Málaga,Torre del Mar,Poniente-Faro,es,Unknown,36.734008,-4.097779,good,False,12.0,5,1.0,True
107222393,1700,€/mes,flat,rent,104.0,3.0,2.0,Málaga,Málaga,Teatinos,es,El Tejar - Hacienda Bizcochero,36.7206695,-4.4614082,good,False,16.0,5,1.0,True
108090816,1350,€/mes,duplex,rent,54.0,1.0,1.0,Málaga,Málaga,Centro,es,La Goleta - San Felipe Neri,36.7262021,-4.4241908,good,False,25.0,2,0.0,False
107613567,25000,€/mes,penthouse,rent,410.0,3.0,4.0,Málaga,Marbella,Rio Real-Los Monteros,es,Bahía de Marbella,36.5059036,-4.8388937,good,False,61.0,0,1.0,False
108537753,925,€/mes,studio,rent,50.0,0.0,1.0,Málaga,Málaga,Centro,es,Centro Histórico,36.7205213,-4.4251493,good,False,19.0,2,1.0,False
108564254,3000,€/mes,chalet,rent,250.0,3.0,4.0,Málaga,Marbella,Las Chapas-El Rosario,es,Santa Clara,36.5145193,-4.8202729,good,False,12.0,0,0.0,False
89754451,700,€/mes,flat,rent,50.0,1.0,1.0,Málaga,Torre del Mar,Poniente-Faro,es,Unknown,36.7394371,-4.0974468,good,False,14.0,4,1.0,False
108368413,1250,€/mes,flat,rent,110.0,3.0,2.0,Málaga,Torremolinos,La Leala - El Saltillo,es,Unknown,36.6085097,-4.518561,good,False,11.0,1,1.0,False
81945427,1900,€/mes,flat,rent,106.0,3.0,2.0,Málaga,Marbella,Las Chapas-El Rosario,es,Costabella,36.4976676,-4.8031457,good,False,18.0,1,0.0,True
108466926,1650,€/mes,flat,rent,90.0,3.0,1.0,Málaga,Marbella,San Pedro de Alcántara,es,Linda Vista-Nueva Alcántara-Cortijo Blanco,36.48466,-4.9823324,good,False,18.0,4,1.0,False
108552470,1200,€/mes,flat,rent,75.0,2.0,1.0,Málaga,Marbella,Elviria-Cabopino,es,Cabopino-Artola,36.4891852,-4.7483756,good,False,16.0,3,1.0,False
108513125,9000,€/mes,flat,rent,325.0,4.0,4.0,Málaga,Marbella,Nagüeles-Milla de Oro,es,Nagüeles,36.5237358,-4.9245904,good,False,28.0,1,1.0,True
108552375,1950,€/mes,flat,rent,70.0,1.0,2.0,Málaga,Marbella,San Pedro de Alcántara,es,Linda Vista-Nueva Alcántara-Cortijo Blanco,36.4814325,-4.9888938,good,False,28.0,3,1.0,True
108552049,3000,€/mes,flat,rent,120.0,3.0,2.0,Málaga,Estepona,Selwo,es,La Concha-Resina Golf,36.4622713,-5.0844765,good,False,25.0,bj,1.0,True
108518912,950,€/mes,studio,rent,45.0,0.0,1.0,Málaga,Málaga,Centro,es,La Goleta - San Felipe Neri,36.7256574,-4.425151,good,False,21.0,bj,0.0,False
108344899,1350,€/mes,studio,rent,35.0,0.0,1.0,Málaga,Málaga,Centro,es,La Merced,36.7247732,-4.4206555,good,False,39.0,2,0.0,False
93411821,850,€/mes,flat,rent,65.0,2.0,2.0,Málaga,Torre del Mar,Poniente-Faro,es,Unknown,36.7351946,-4.0993581,good,False,13.0,1,1.0,False
98806911,800,€/mes,flat,rent,70.0,2.0,1.0,Málaga,Torre del Mar,Poniente-Faro,es,Unknown,36.7340459,-4.0977438,good,False,11.0,1,1.0,True
107964587,1350,€/mes,flat,rent,100.0,3.0,1.0,Málaga,Málaga,Ciudad Jardín,es,Ciudad Jardín,36.7350361,-4.4232313,good,False,14.0,bj,0.0,False
108516130,30000,€/mes,duplex,rent,577.0,3.0,3.0,Málaga,Marbella,Nueva Andalucía,es,Puerto Banús,36.4925422,-4.9490609,good,False,52.0,3,1.0,True
101179966,1700,€/mes,flat,rent,123.0,2.0,2.0,Málaga,Marbella,Elviria-Cabopino,es,Santa María,36.5074974,-4.7872823,good,False,14.0,1,1.0,True
108535698,1750,€/mes,penthouse,rent,105.0,2.0,1.0,Málaga,Rincón de la Victoria,Añoreta baja,es,Unknown,36.7143735,-4.2447206,good,False,17.0,3,1.0,True
108325437,850,€/mes,flat,rent,70.0,2.0,2.0,Málaga,Torre del Mar,Poniente-Faro,es,Unknown,36.7365538,-4.0978109,good,False,12.0,7,1.0,True
108401649,2200,€/mes,flat,rent,191.0,2.0,2.0,Málaga,Ojén,La Mairena,es,Unknown,36.5258199,-4.7436402,good,False,12.0,1,1.0,True
108320409,7000,€/mes,chalet,rent,220.0,3.0,2.0,Málaga,Marbella,Nagüeles-Milla de Oro,es,Nagüeles,36.5146913,-4.9238786,good,False,32.0,0,0.0,True
108408596,800,€/mes,flat,rent,61.0,1.0,1.0,Málaga,Torre del Mar,Poniente-Faro,es,Unknown,36.7374749,-4.0948571,good,False,13.0,4,1.0,False
108508439,3300,€/mes,chalet,rent,251.0,3.0,3.0,Málaga,Marbella,Las Chapas-El Rosario,es,Santa Clara,36.5059234,-4.8170282,good,False,13.0,0,0.0,True
108519057,1200,€/mes,studio,rent,45.0,0.0,1.0,Málaga,Málaga,Centro,es,La Goleta - San Felipe Neri,36.7256574,-4.425151,good,False,27.0,bj,0.0,False
108558379,4500,€/mes,flat,rent,180.0,3.0,2.0,Málaga,Marbella,San Pedro de Alcántara,es,Linda Vista-Nueva Alcántara-Cortijo Blanco,36.4775596,-4.9872933,good,False,25.0,3,1.0,True
106733716,2000,€/mes,chalet,rent,144.0,3.0,2.0,Málaga,Rincón de la Victoria,Torre de Benagalbón,es,Unknown,36.7110634,-4.2683581,good,False,14.0,0,0.0,True
89755589,925,€/mes,flat,rent,70.0,2.0,2.0,Málaga,Torre del Mar,Paseo Marítimo de Levante,es,Unknown,36.7443685,-4.0871218,good,False,13.0,3,1.0,False
108331909,13000,€/mes,chalet,rent,680.0,6.0,6.0,Málaga,Marbella,Nueva Andalucía,es,Las Brisas,36.5029924,-4.9634813,good,False,19.0,0,0.0,True
101098056,850,€/mes,flat,rent,65.0,2.0,1.0,Málaga,Torre del Mar,Paseo Marítimo de Levante,es,Unknown,36.7446374,-4.0862702,good,False,13.0,2,1.0,False
108064431,1500,€/mes,flat,rent,48.0,1.0,1.0,Málaga,Málaga,Centro,es,La Victoria,36.723796,-4.415712,good,False,31.0,1,0.0,False
108323730,25000,€/mes,flat,rent,471.0,3.0,5.0,Málaga,Marbella,Nueva Andalucía,es,Puerto Banús,36.4838524,-4.9638717,good,False,53.0,1,1.0,True
108116710,2500,€/mes,flat,rent,164.0,2.0,2.0,Málaga,Marbella,Nueva Andalucía,es,Los Naranjos,36.5176258,-4.9769999,good,False,15.0,0,1.0,False
108318456,1500,€/mes,flat,rent,102.0,3.0,2.0,Málaga,Rincón de la Victoria,Añoreta Golf - Paraíso del Sol,es,Unknown,36.7253133,-4.2458419,good,False,15.0,2,1.0,False
104616494,2750,€/mes,flat,rent,170.0,4.0,2.0,Málaga,Málaga,Carretera de Cádiz,es,Pacífico,36.6913103,-4.441379,good,False,16.0,3,1.0,True
108324995,700,€/mes,studio,rent,40.0,0.0,1.0,Málaga,Torre del Mar,Poniente-Faro,es,Unknown,36.7364537,-4.0981597,good,False,18.0,9,1.0,False
108465852,7000,€/mes,duplex,rent,230.0,3.0,3.0,Málaga,Marbella,Nagüeles-Milla de Oro,es,Sierra Blanca,36.5242327,-4.9079272,good,False,30.0,3,1.0,True
107169435,850,€/mes,flat,rent,35.0,1.0,1.0,Málaga,Fuengirola,Las Gaviotas,es,Unknown,36.5662685,-4.6008456,good,False,24.0,1,0.0,False
99489656,13000,€/mes,chalet,rent,750.0,5.0,7.0,Málaga,Estepona,Selwo,es,La Concha-Resina Golf,36.4652892,-5.0821726,good,False,17.0,0,0.0,True
107695766,2400,€/mes,chalet,rent,330.0,4.0,3.0,Málaga,Fuengirola,Los Pacos,es,Unknown,36.5636917,-4.6147537,good,False,7.0,0,0.0,True
100584814,6000,€/mes,chalet,rent,310.0,4.0,3.0,Málaga,Benalmádena,Benalmádena Pueblo,es,Rancho Domingo - La Hacienda,36.5979809,-4.5710405,good,False,19.0,0,0.0,True
105626399,1200,€/mes,flat,rent,62.0,1.0,1.0,Málaga,Fuengirola,Las Gaviotas,es,Unknown,36.5616404,-4.6065856,good,False,19.0,4,1.0,True
100383048,5500,€/mes,chalet,rent,425.0,6.0,5.0,Málaga,Benalmádena,Torremuelle,es,Unknown,36.5843789,-4.5618422,good,False,13.0,0,0.0,True
107813848,2700,€/mes,flat,rent,200.0,3.0,3.0,Málaga,Fuengirola,El Higuerón,es,Unknown,36.57707,-4.5995,good,False,14.0,bj,1.0,True
106682752,12000,€/mes,duplex,rent,384.0,4.0,5.0,Málaga,Marbella,Nagüeles-Milla de Oro,es,Sierra Blanca,36.5222252,-4.9182384,good,False,31.0,2,1.0,True
108468679,1850,€/mes,flat,rent,140.0,2.0,2.0,Málaga,Marbella,Elviria-Cabopino,es,Santa María,36.5083381,-4.7881659,good,False,13.0,2,1.0,True
108283451,2500,€/mes,flat,rent,164.0,2.0,3.0,Málaga,Marbella,Rio Real-Los Monteros,es,Bahía de Marbella,36.5053763,-4.8353727,good,False,15.0,1,1.0,True
97184245,5500,€/mes,duplex,rent,397.0,3.0,3.0,Málaga,Marbella,Nagüeles-Milla de Oro,es,Sierra Blanca,36.5162511,-4.9157469,good,False,14.0,3,1.0,True
108092054,1900,€/mes,flat,rent,85.0,2.0,2.0,Málaga,Málaga,Centro,es,La Trinidad,36.7260609,-4.4274285,good,False,22.0,27,1.0,True
108471390,1200,€/mes,flat,rent,89.0,3.0,1.0,Málaga,Rincón de la Victoria,Playa del Rincón,es,Unknown,36.7136562,-4.2754161,good,False,13.0,3,1.0,True
107901845,2200,€/mes,flat,rent,165.0,4.0,3.0,Málaga,Marbella,Marbella Pueblo,es,Playa Bajadilla-Puertos,36.50904,-4.8852526,good,False,13.0,5,1.0,True
96453207,4700,€/mes,flat,rent,300.0,3.0,3.0,Málaga,Marbella,Nueva Andalucía,es,La Dama de Noche-La Alzambra,36.4995747,-4.9503405,good,False,16.0,1,1.0,True
108091992,1400,€/mes,flat,rent,80.0,2.0,2.0,Málaga,Benalmádena,Solymar - Puerto Marina,es,Unknown,36.5988928,-4.5173446,good,False,18.0,1,1.0,True
107332552,1850,€/mes,flat,rent,83.0,3.0,2.0,Málaga,Málaga,Martiricos - La Roca,es,Martiricos - La Roca,36.7309966,-4.4248661,good,False,22.0,19,1.0,True
106746273,1300,€/mes,flat,rent,65.0,1.0,1.0,Málaga,Torremolinos,Playamar,es,Los Álamos,36.6411294,-4.4852275,good,False,20.0,3,1.0,True
100440355,4500,€/mes,penthouse,rent,394.0,3.0,2.0,Málaga,Marbella,Nueva Andalucía,es,Los Naranjos,36.5067821,-4.9773554,good,False,11.0,3,1.0,True
108079317,11000,€/mes,duplex,rent,380.0,4.0,5.0,Málaga,Marbella,Nagüeles-Milla de Oro,es,Sierra Blanca,36.5221717,-4.9182643,good,False,29.0,bj,1.0,True
102579940,5000,€/mes,chalet,rent,205.0,4.0,3.0,Málaga,Torremolinos,Playamar,es,Playamar - Benyamina,36.6332764,-4.4929931,good,False,24.0,0,0.0,True
105186229,15000,€/mes,flat,rent,165.0,3.0,3.0,Málaga,Marbella,Nagüeles-Milla de Oro,es,Puente Romano,36.503001,-4.9239619,good,False,91.0,bj,1.0,True
107024185,4500,€/mes,duplex,rent,330.0,3.0,2.0,Málaga,Marbella,Nueva Andalucía,es,Los Naranjos,36.506774,-4.9790278,good,False,14.0,4,1.0,True
106456635,5000,€/mes,flat,rent,178.0,3.0,3.0,Málaga,Estepona,Costa Natura,es,Guadalobón,36.4073063,-5.1879119,good,False,28.0,1,1.0,True
107629201,8000,€/mes,flat,rent,240.0,3.0,2.0,Málaga,Marbella,Nueva Andalucía,es,Los Naranjos,36.5213207,-4.9694124,good,False,33.0,2,1.0,True
108250689,1200,€/mes,flat,rent,101.0,2.0,2.0,Málaga,Fuengirola,Zona Sohail,es,Unknown,36.528133,-4.628914,good,False,12.0,7,1.0,True
107807898,2150,€/mes,flat,rent,90.0,2.0,2.0,Málaga,Estepona,Selwo,es,La Concha-Resina Golf,36.4639279,-5.0707387,good,False,24.0,1,1.0,True
104899078,3200,€/mes,flat,rent,180.0,3.0,2.0,Málaga,Benahavís,Los Arqueros-Puerto del Almendro,es,Unknown,36.5197685,-5.0081172,good,False,18.0,bj,1.0,True
108550993,1800,€/mes,chalet,rent,130.0,3.0,1.0,Málaga,Alhaurín de la Torre,Buenavista-Lauro Golf,es,Unknown,36.6485386,-4.6264614,good,False,14.0,0,0.0,False
107865049,6500,€/mes,penthouse,rent,239.0,3.0,2.0,Málaga,Marbella,Nagüeles-Milla de Oro,es,Sierra Blanca,36.5245805,-4.9078758,good,False,27.0,2,1.0,True
107734068,8500,€/mes,duplex,rent,350.0,4.0,4.0,Málaga,Marbella,Nagüeles-Milla de Oro,es,Sierra Blanca,36.5208308,-4.9181364,good,False,24.0,bj,1.0,True
103330412,8500,€/mes,flat,rent,334.0,4.0,4.0,Málaga,Marbella,Nagüeles-Milla de Oro,es,Sierra Blanca,36.5212137,-4.9182495,good,False,25.0,bj,1.0,True
89939956,700,€/mes,flat,rent,140.0,2.0,1.0,Málaga,Torre del Mar,Centro,es,Unknown,36.7379527,-4.0955844,good,False,5.0,8,1.0,False
107506600,6000,€/mes,flat,rent,150.0,3.0,2.0,Málaga,Ojén,Palo Alto,es,Unknown,36.5440148,-4.8619779,good,False,40.0,en,1.0,True
107266880,3500,€/mes,flat,rent,169.0,3.0,2.0,Málaga,Marbella,Nagüeles-Milla de Oro,es,La Carolina-Guadalpín,36.5081012,-4.9145374,good,False,21.0,2,1.0,True
108519204,10000,€/mes,chalet,rent,401.0,7.0,3.0,Málaga,Marbella,Nueva Andalucía,es,Puerto Banús,36.4819764,-4.9726595,good,False,25.0,0,0.0,True
103953930,7500,€/mes,chalet,rent,490.0,5.0,4.0,Málaga,Benahavís,La Alquería,es,Unknown,36.4940482,-5.0263509,good,False,15.0,0,0.0,True
98837252,3000,€/mes,penthouse,rent,190.0,3.0,2.0,Málaga,Marbella,Nueva Andalucía,es,Los Naranjos,36.5225006,-4.9771391,good,False,16.0,2,1.0,False
105526891,630,€/mes,studio,rent,36.0,0.0,1.0,Málaga,Torre del Mar,Paseo Marítimo de Levante,es,Unknown,36.7420261,-4.0895181,good,False,18.0,4,1.0,False
107608070,3500,€/mes,chalet,rent,250.0,3.0,4.0,Málaga,Marbella,Las Chapas-El Rosario,es,Santa Clara,36.5120986,-4.8182591,good,False,14.0,0,0.0,True
108230838,4700,€/mes,flat,rent,301.0,3.0,3.0,Málaga,Marbella,Nueva Andalucía,es,La Dama de Noche-La Alzambra,36.4991286,-4.9521429,good,False,16.0,1,1.0,True
105701310,700,€/mes,flat,rent,38.0,1.0,1.0,Málaga,Torre del Mar,Poniente-Faro,es,Unknown,36.7402124,-4.0941924,good,False,18.0,2,0.0,False
97538940,9000,€/mes,chalet,rent,370.0,4.0,5.0,Málaga,Marbella,Nagüeles-Milla de Oro,es,Sierra Blanca,36.5173426,-4.9113996,good,False,24.0,0,0.0,True
103236575,2000,€/mes,chalet,rent,100.0,2.0,2.0,Málaga,Marbella,Elviria-Cabopino,es,Reserva de Marbella,36.4941856,-4.7489751,good,False,20.0,0,0.0,True
106736063,16950,€/mes,flat,rent,500.0,4.0,4.0,Málaga,Málaga,Carretera de Cádiz,es,Pacífico,36.685717,-4.4459128,good,False,34.0,18,1.0,True
107607200,50000,€/mes,chalet,rent,907.0,7.0,6.0,Málaga,Marbella,San Pedro de Alcántara,es,Guadalmina Baja,36.4691969,-5.0017749,good,False,55.0,0,0.0,True
88554777,800,€/mes,flat,rent,65.0,2.0,1.0,Málaga,Torre del Mar,Paseo Marítimo de Levante,es,Unknown,36.744005,-4.0918681,good,False,12.0,3,1.0,False
105246270,6300,€/mes,chalet,rent,370.0,5.0,4.0,Málaga,Marbella,Rio Real-Los Monteros,es,Rio Real,36.5121777,-4.8479113,good,False,17.0,0,0.0,True
101877384,1600,€/mes,flat,rent,115.0,3.0,2.0,Málaga,Málaga,Centro,es,Ensanche Centro - Soho,36.7155511,-4.4223478,good,False,14.0,6,1.0,False
103826357,1700,€/mes,flat,rent,103.0,3.0,2.0,Málaga,Málaga,Puerto de la Torre,es,El Atabal,36.7294002,-4.4621336,good,False,17.0,1,1.0,True
107854222,1900,€/mes,flat,rent,79.0,2.0,1.0,Málaga,Marbella,Marbella Pueblo,es,Playa Bajadilla-Puertos,36.5071927,-4.8880569,good,False,24.0,2,1.0,False
105811522,3000,€/mes,flat,rent,100.0,3.0,2.0,Málaga,Marbella,Nueva Andalucía,es,La Dama de Noche-La Alzambra,36.5073248,-4.9523754,good,False,30.0,bj,0.0,False
103123733,10000,€/mes,chalet,rent,306.0,6.0,5.0,Málaga,Marbella,Rio Real-Los Monteros,es,Bahía de Marbella,36.5057291,-4.831958,good,False,33.0,0,0.0,True
102941411,6000,€/mes,chalet,rent,350.0,4.0,4.0,Málaga,Manilva,Chullera,es,Unknown,36.3260969,-5.2477648,good,False,17.0,0,0.0,True
108190085,2300,€/mes,flat,rent,126.0,2.0,2.0,Málaga,Estepona,Benamara - Atalaya,es,Atalaya-Isdabe,36.46515,-5.0166081,good,False,18.0,1,1.0,True
105203396,8500,€/mes,chalet,rent,539.0,7.0,5.0,Málaga,Marbella,Nueva Andalucía,es,La Dama de Noche-La Alzambra,36.4955329,-4.9585455,good,False,16.0,0,0.0,True
92651227,1800,€/mes,chalet,rent,76.0,2.0,1.0,Málaga,Marbella,Las Chapas-El Rosario,es,Costabella,36.5005599,-4.8052015,good,False,24.0,0,0.0,True
108541474,3500,€/mes,chalet,rent,160.0,3.0,3.0,Málaga,Mijas,Riviera del Sol,es,Riviera del Sol,36.5090694,-4.7122295,good,False,22.0,0,0.0,True
105516641,700,€/mes,studio,rent,35.0,0.0,1.0,Málaga,Torre del Mar,Poniente-Faro,es,Unknown,36.7383353,-4.0979202,good,False,20.0,6,1.0,False
107622706,32000,€/mes,chalet,rent,1157.0,7.0,6.0,Málaga,Marbella,Nagüeles-Milla de Oro,es,Sierra Blanca,36.5208025,-4.9169545,good,False,28.0,0,0.0,True
106561697,2300,€/mes,flat,rent,110.0,2.0,2.0,Málaga,Málaga,Carretera de Cádiz,es,Pacífico,36.6863515,-4.4471699,good,False,21.0,1,1.0,True
106119174,950,€/mes,flat,rent,106.0,2.0,1.0,Málaga,Rincón de la Victoria,Playa del Rincón,es,Unknown,36.7205313,-4.2910292,good,False,9.0,bj,1.0,True
108553335,1475,€/mes,studio,rent,81.0,0.0,1.0,Málaga,Málaga,Martiricos - La Roca,es,Martiricos - La Roca,36.7322082,-4.4275655,good,False,18.0,2,1.0,True
108163002,4200,€/mes,flat,rent,137.0,3.0,2.0,Málaga,Estepona,Benamara - Atalaya,es,Benatalaya,36.4875264,-5.0178046,good,False,31.0,1,1.0,True
107625413,2600,€/mes,flat,rent,130.0,3.0,2.0,Málaga,Mijas,Sitio de Calahonda,es,Sitio de Calahonda,36.4869589,-4.7218624,good,False,20.0,1,1.0,True
108465340,750,€/mes,flat,rent,55.0,1.0,1.0,Málaga,Caleta de Velez,Unknown,es,Unknown,36.7505156,-4.0733145,good,False,14.0,5,1.0,False
108550764,50000,€/mes,chalet,rent,1600.0,7.0,6.0,Málaga,Estepona,Selwo,es,La Concha-Resina Golf,36.4682886,-5.0774528,good,False,31.0,0,0.0,True
105967864,10000,€/mes,chalet,rent,397.0,3.0,3.0,Málaga,Estepona,Costa Natura,es,Guadalobón,36.4159016,-5.1776564,good,False,25.0,0,0.0,True
107142498,3000,€/mes,flat,rent,96.0,2.0,2.0,Málaga,Marbella,Nueva Andalucía,es,Aloha,36.5119274,-4.9587668,good,False,31.0,bj,1.0,False
106237343,4000,€/mes,chalet,rent,106.0,3.0,2.0,Málaga,Marbella,Las Chapas-El Rosario,es,Costabella,36.498629,-4.7962462,good,False,38.0,0,0.0,False
108558554,2800,€/mes,flat,rent,145.0,3.0,3.0,Málaga,Marbella,Rio Real-Los Monteros,es,Alto de los Monteros,36.5252244,-4.834201,good,False,19.0,2,1.0,True
107980324,6500,€/mes,flat,rent,240.0,3.0,3.0,Málaga,Marbella,Nagüeles-Milla de Oro,es,Sierra Blanca,36.5241936,-4.907931,good,False,27.0,1,1.0,True
108160192,4200,€/mes,flat,rent,137.0,3.0,2.0,Málaga,Estepona,Benamara - Atalaya,es,Benatalaya,36.4875264,-5.0178046,good,False,31.0,1,1.0,True
108557623,3300,€/mes,flat,rent,120.0,3.0,2.0,Málaga,Benahavís,El Paraíso,es,Unknown,36.4836862,-5.0403254,good,False,28.0,1,0.0,True
108329489,2300,€/mes,flat,rent,101.0,2.0,2.0,Málaga,Estepona,Estepona Pueblo,es,Huerta Nueva,36.4249093,-5.1546954,good,False,23.0,bj,1.0,True
104210161,850,€/mes,flat,rent,70.0,2.0,1.0,Málaga,Torre del Mar,Poniente-Faro,es,Unknown,36.7357147,-4.1047849,good,False,12.0,4,1.0,True
101099842,700,€/mes,flat,rent,45.0,1.0,1.0,Málaga,Algarrobo-Costa,Unknown,es,Unknown,36.7466964,-4.0543441,good,False,16.0,10,1.0,False
108134746,3700,€/mes,flat,rent,230.0,3.0,2.0,Málaga,Marbella,Nueva Andalucía,es,Los Naranjos,36.5176575,-4.9777926,good,False,16.0,1,1.0,True
107988004,3200,€/mes,flat,rent,125.0,3.0,2.0,Málaga,Benahavís,Los Arqueros-Puerto del Almendro,es,Unknown,36.5196944,-5.0076444,good,False,26.0,1,1.0,True
108553350,1875,€/mes,flat,rent,104.0,1.0,1.0,Málaga,Málaga,Martiricos - La Roca,es,Martiricos - La Roca,36.7322082,-4.4275655,good,False,18.0,2,0.0,True
106894505,1800,€/mes,flat,rent,110.0,2.0,2.0,Málaga,Estepona,Selwo,es,Guadalmansa,36.4529906,-5.0721594,good,False,16.0,3,1.0,False
107693533,9000,€/mes,chalet,rent,787.0,6.0,7.0,Málaga,Benahavís,Los Arqueros-Puerto del Almendro,es,Unknown,36.5155272,-5.0103542,good,False,11.0,0,0.0,True
108562395,2000,€/mes,flat,rent,118.0,2.0,2.0,Málaga,Casares,Bahía de Casares,es,Unknown,36.3878676,-5.210508,good,False,17.0,0,1.0,True
107870472,3000,€/mes,chalet,rent,300.0,5.0,4.0,Málaga,Mijas,Campo de Mijas,es,Campo de Mijas,36.5530535,-4.6508211,good,False,10.0,0,0.0,True
106405014,5999,€/mes,chalet,rent,210.0,4.0,3.0,Málaga,Torremolinos,Centro,es,Manantiales - Estación de Autobuses,36.6219817,-4.4999287,good,False,29.0,0,0.0,True
104113468,16000,€/mes,chalet,rent,544.0,5.0,4.0,Málaga,Marbella,Nueva Andalucía,es,Los Naranjos,36.5144452,-4.9844745,good,False,29.0,0,0.0,True
108256766,2500,€/mes,chalet,rent,220.0,3.0,4.0,Málaga,Estepona,Costa Natura,es,Guadalobón,36.4145678,-5.1776824,good,False,11.0,0,0.0,True
107195797,8000,€/mes,chalet,rent,300.0,5.0,4.0,Málaga,Marbella,San Pedro de Alcántara,es,Guadalmina Alta,36.4772402,-5.0036878,good,False,27.0,0,0.0,True
108467529,2500,€/mes,flat,rent,190.0,2.0,4.0,Málaga,Benalmádena,Santangelo,es,Unknown,36.6051603,-4.5431073,good,False,13.0,1,0.0,False
108552378,3750,€/mes,flat,rent,263.0,4.0,4.0,Málaga,Estepona,Selwo,es,La Concha-Resina Golf,36.4672791,-5.0731028,good,False,14.0,1,1.0,True
107781839,4500,€/mes,flat,rent,220.0,2.0,2.0,Málaga,Marbella,Nagüeles-Milla de Oro,es,La Carolina-Guadalpín,36.50784,-4.91428,good,False,20.0,2,1.0,True
108447161,3000,€/mes,flat,rent,135.0,3.0,2.0,Málaga,Fuengirola,El Higuerón,es,Unknown,36.5810832,-4.6007378,good,False,22.0,2,1.0,True
108030957,1000,€/mes,flat,rent,50.0,1.0,1.0,Málaga,Fuengirola,Los Pacos,es,Unknown,36.5690429,-4.6132162,good,False,20.0,5,1.0,True
106388601,950,€/mes,flat,rent,75.0,2.0,1.0,Málaga,Torre del Mar,Paseo Marítimo de Levante,es,Unknown,36.7422998,-4.0915692,good,False,13.0,7,1.0,False
105424527,6600,€/mes,chalet,rent,177.0,4.0,3.0,Málaga,Marbella,Nueva Andalucía,es,La Dama de Noche-La Alzambra,36.5098353,-4.951506,good,False,37.0,0,0.0,True
108500023,1300,€/mes,flat,rent,90.0,3.0,1.0,Málaga,Málaga,Centro,es,La Trinidad,36.7241158,-4.4302506,good,False,14.0,bj,1.0,False
107684181,21000,€/mes,duplex,rent,495.0,5.0,6.0,Málaga,Marbella,Nagüeles-Milla de Oro,es,Las Lomas de Río Verde,36.5065276,-4.9432216,good,False,42.0,bj,1.0,True
108138379,3500,€/mes,chalet,rent,300.0,6.0,3.0,Málaga,Mijas,Campo de Mijas,es,Campo de Mijas,36.5530751,-4.6501413,good,False,12.0,0,0.0,True
108243081,1900,€/mes,flat,rent,120.0,3.0,2.0,Málaga,Torremolinos,El Pinillo,es,Unknown,36.6076269,-4.5256214,good,False,16.0,4,1.0,False
107888106,2000,€/mes,chalet,rent,160.0,2.0,2.0,Málaga,Mijas,Calaburra - Chaparral,es,Calaburra - Chaparral,36.5078869,-4.6489884,good,False,13.0,0,0.0,True
108181991,1100,€/mes,flat,rent,65.0,1.0,1.0,Málaga,Benalmádena,Torrequebrada,es,Zona Centro Comercial Torrequebrada,36.5823542,-4.5539359,good,False,17.0,2,1.0,True
99752908,2750,€/mes,flat,rent,90.0,2.0,2.0,Málaga,Estepona,Estepona Pueblo,es,Centro,36.4271092,-5.1403766,good,False,31.0,4,1.0,False
108313386,3200,€/mes,penthouse,rent,250.0,3.0,3.0,Málaga,Ojén,La Mairena,es,Unknown,36.5307151,-4.7533659,good,False,13.0,2,0.0,True
108460422,900,€/mes,chalet,rent,75.0,2.0,1.0,Málaga,Caleta de Velez,Unknown,es,Unknown,36.7549272,-4.0731172,good,False,12.0,0,0.0,False
107100107,2200,€/mes,chalet,rent,190.0,3.0,4.0,Málaga,Mijas,Mijas Pueblo,es,Mijas Pueblo,36.5937855,-4.6442848,good,False,12.0,0,0.0,False
